paper,paper_doi,fid,iid,lat,long,pop,sub_pop,continent,country,state,dataset_N_HO_SNPs,geno_rate_at_HO_SNPs,dataset_N_genochip_SNPs,geno_rate_at_genochip_SNPs,needs_imputation_for_IBD,imputation_params,phasing_params,comments
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Greek-North,GREEKGRALPOP11,40.64,22.94,Southern Europeans,Greek-North,Europe,Greece,Thessaloniki,554998,0.997157,50542,0.997349,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: GREEKGRALPOP11
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Tunisian,Tunisian20F4,36.82,10.17,North Africans,Tunisian,Africa,Tunisia,Tunis,554998,0.997532,50542,0.997744,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: Tunisian20F4
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Greek-North,GREEKGRALPOP10,40.64,22.94,Southern Europeans,Greek-North,Europe,Greece,Thessaloniki,554998,0.997294,50542,0.99721,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: GREEKGRALPOP10
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Jew-Ethiopian,EthiopianJew1822,9.033333333,38.73333333,Ethiopian Jews,Ethiopian-Jew,Africa,Ethiopia,migrants_collected_in_Israel,554998,0.997989,50542,0.99814,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: EthiopianJew1822
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Maltese,Malta2AM91,35.94,14.38,Southern Europeans,Maltese,Europe,Malta,La Valetta,554998,0.997467,50542,0.997487,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: Malta2AM91
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Greek-North,GREEKGRALPOP3,40.64,22.94,Southern Europeans,Greek-North,Europe,Greece,Thessaloniki,554998,0.99776,50542,0.997883,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: GREEKGRALPOP3
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Maltese,Malta16AM91,35.94,14.38,Southern Europeans,Maltese,Europe,Malta,La Valetta,554998,0.997741,50542,0.997744,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: Malta16AM91
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Greek-North,GREEKGRALPOP8,40.64,22.94,Southern Europeans,Greek-North,Europe,Greece,Thessaloniki,554998,0.997773,50542,0.997507,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: GREEKGRALPOP8
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Jew-Iranian,IranianJew1132,35.7,51.41666667,Mizrahic Jews,Iranian-Jew,Asia,Iran,migrants_collected_in_Israel,554998,0.998103,50542,0.997923,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,F; 'Version ID' at AADR v50.0: IranianJew1132
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Jew-Moroccan,MoroccanJew5126,34.02,-6.84,North African Jews,Moroccan-Jew,Africa,Morocco,migrants_collected_in_Israel,554998,0.998106,50542,0.998516,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: MoroccanJew5126
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Turk-Northwest,Turkish8BA62,39.65,27.88,Turkish-Caucasus populations,Turk-Northwest,Asia,Turkey,Balikesir,554998,0.997807,50542,0.997566,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: Turkish8BA62
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Jew-Libyan,LibyanJew1462,32.91666667,13.18333333,North African Jews,Libyan-Jew,Africa,Libya,migrants_collected_in_Israel,554998,0.998123,50542,0.99814,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,F; 'Version ID' at AADR v50.0: LibyanJew1462
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Cypriot,CYP5,35.13,33.43,Southern Europeans,Cypriot,Europe,Cyprus,Nicosia,554998,0.997578,50542,0.997646,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: CYP5
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,French-Southwest,SouthFrench3068,43.09,-0.05,Western Europeans,French-Southwest,Europe,France,Lourdes,554998,0.997881,50542,0.997685,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: SouthFrench3068
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Egyptian,Egypt1AQ172,31.04,31.38,North Africans,Egyptian,Africa,Egypt,Mansoura,554998,0.997656,50542,0.997784,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: Egypt1AQ172
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Cypriot,Cyprus13AJ19,35.13,33.43,Southern Europeans,Cypriot,Europe,Cyprus,Nicosia,554998,0.997928,50542,0.997923,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: Cyprus13AJ19
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Algerian,Algerian43A34,36.75,3.04,North Africans,Algerian,Africa,Algeria,Algiers,554998,0.997701,50542,0.997369,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: Algerian43A34
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Jew-Tunisian,TunisianJew1763,36.8,10.18333333,North African Jews,Tunisian-Jew,Africa,Tunisia,migrants_collected_in_Israel,554998,0.99838,50542,0.998477,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: TunisianJew1763
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Maltese,Malta15AM91,35.94,14.38,Southern Europeans,Maltese,Europe,Malta,La Valetta,554998,0.99802,50542,0.997804,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: Malta15AM91
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Jew-Moroccan,MoroccanJew4634,34.02,-6.84,North African Jews,Moroccan-Jew,Africa,Morocco,migrants_collected_in_Israel,554998,0.998407,50542,0.998437,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: MoroccanJew4634
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Jew-Libyan,LibyanJew1263,32.91666667,13.18333333,North African Jews,Libyan-Jew,Africa,Libya,migrants_collected_in_Israel,554998,0.998279,50542,0.998397,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,F; 'Version ID' at AADR v50.0: LibyanJew1263
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Turk-Northwest,Istanbul20010,41.01666667,28.95,Turkish-Caucasus populations,Turk-Northwest,Asia,Turkey,Istanbul,554998,0.998178,50542,0.99812,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: Istanbul20010
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Basque-Spain,BAS30,43.13,-2.08,Southern Europeans,Basque-Spain,Europe,Spain,Tolosa,554998,0.998029,50542,0.998239,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,F; 'Version ID' at AADR v50.0: BAS30
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Cypriot,Cyprus24AJ19,35.13,33.43,Southern Europeans,Cypriot,Europe,Cyprus,Nicosia,554998,0.997982,50542,0.997705,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: Cyprus24AJ19
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Jew-Yemenite,YemeniteJew4667,15.35,44.2,Yemenite Jews,Yemenite-Jew,Asia,Yemen,migrants_collected_in_Israel,554998,0.998384,50542,0.998477,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,F; 'Version ID' at AADR v50.0: YemeniteJew4667
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Jew-Tunisian,TunisianJew1507,36.8,10.18333333,North African Jews,Tunisian-Jew,Africa,Tunisia,migrants_collected_in_Israel,554998,0.998454,50542,0.998714,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: TunisianJew1507
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Jew-Iraqi,IraqiJew4241,33.325,44.422,Mizrahic Jews,Iraqi-Jew,Asia,Iraq,migrants_collected_in_Israel,554998,0.998495,50542,0.998635,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: IraqiJew4241
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Tunisian,Tunisian20D4,36.82,10.17,North Africans,Tunisian,Africa,Tunisia,Tunis,554998,0.998099,50542,0.99812,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,F; 'Version ID' at AADR v50.0: Tunisian20D4
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Jew-Tunisian,TunisianJew1544,36.8,10.18333333,North African Jews,Tunisian-Jew,Africa,Tunisia,migrants_collected_in_Israel,554998,0.998665,50542,0.998793,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,F; 'Version ID' at AADR v50.0: TunisianJew1544
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,general-AJ,AshkenaziJew5783,52.23333333,21.01666667,Ashkenazic Jews,general-AJ,Europe,Poland,migrants_collected_in_Israel,554998,0.998353,50542,0.998358,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: AshkenaziJew5783
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Turk-Northwest,Turkish4BA57,39.42,29.98,Turkish-Caucasus populations,Turk-Northwest,Asia,Turkey,KÃ¼tahya,554998,0.998225,50542,0.997942,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: Turkish4BA57
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,general-AJ,AshkenaziJew5704,52.23333333,21.01666667,Ashkenazic Jews,general-AJ,Europe,Poland,migrants_collected_in_Israel,554998,0.998573,50542,0.998754,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,F; 'Version ID' at AADR v50.0: AshkenaziJew5704
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Tunisian,Tunisian20A5,36.82,10.17,North Africans,Tunisian,Africa,Tunisia,Tunis,554998,0.998202,50542,0.998219,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,F; 'Version ID' at AADR v50.0: Tunisian20A5
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Jew-Moroccan,MoroccanJew4789,34.02,-6.84,North African Jews,Moroccan-Jew,Africa,Morocco,migrants_collected_in_Israel,554998,0.99847,50542,0.998239,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,F; 'Version ID' at AADR v50.0: MoroccanJew4789
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Jew-Iranian,IranianJew1159,35.7,51.41666667,Mizrahic Jews,Iranian-Jew,Asia,Iran,migrants_collected_in_Israel,554998,0.998495,50542,0.998595,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: IranianJew1159
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Egyptian,Egypt5AQ172,31.04,31.38,North Africans,Egyptian,Africa,Egypt,Mansoura,554998,0.998279,50542,0.998397,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: Egypt5AQ172
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Jew-Moroccan,MoroccanJew5168,34.02,-6.84,North African Jews,Moroccan-Jew,Africa,Morocco,migrants_collected_in_Israel,554998,0.998517,50542,0.998516,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: MoroccanJew5168
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Jew-Iranian,IranianJew1513,35.7,51.41666667,Mizrahic Jews,Iranian-Jew,Asia,Iran,migrants_collected_in_Israel,554998,0.998486,50542,0.998575,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,F; 'Version ID' at AADR v50.0: IranianJew1513
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,general-AJ,AshkenaziJew5728,52.23333333,21.01666667,Ashkenazic Jews,general-AJ,Europe,Poland,migrants_collected_in_Israel,554998,0.998586,50542,0.998417,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,F; 'Version ID' at AADR v50.0: AshkenaziJew5728
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Albanian,ALB202,41.33,19.83,Southeastern Europeans,Albanian,Europe,Albania,Tirana,554998,0.998285,50542,0.998259,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: ALB202
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Algerian,Algerian43A24,36.75,3.04,North Africans,Algerian,Africa,Algeria,Algiers,554998,0.998247,50542,0.99818,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,F; 'Version ID' at AADR v50.0: Algerian43A24
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Jew-Yemenite,YemeniteJew4960,15.35,44.2,Yemenite Jews,Yemenite-Jew,Asia,Yemen,migrants_collected_in_Israel,554998,0.998416,50542,0.99814,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: YemeniteJew4960
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Greek-North,GREEKGRALPOP12,40.64,22.94,Southern Europeans,Greek-North,Europe,Greece,Thessaloniki,554998,0.998375,50542,0.998556,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: GREEKGRALPOP12
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,French-Southwest,SouthFrench1112,43.09,-0.05,Western Europeans,French-Southwest,Europe,France,Lourdes,554998,0.998441,50542,0.998061,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: SouthFrench1112
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,general-AJ,AshkenaziJew5790,52.23333333,21.01666667,Ashkenazic Jews,general-AJ,Europe,Poland,migrants_collected_in_Israel,554998,0.998735,50542,0.998951,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: AshkenaziJew5790
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Jew-Ethiopian,EthiopianJew1570,9.033333333,38.73333333,Ethiopian Jews,Ethiopian-Jew,Africa,Ethiopia,migrants_collected_in_Israel,554998,0.998668,50542,0.998714,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,F; 'Version ID' at AADR v50.0: EthiopianJew1570
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Cypriot,CYP2,35.13,33.43,Southern Europeans,Cypriot,Europe,Cyprus,Nicosia,554998,0.99827,50542,0.99814,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: CYP2
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Jew-Georgian,GeorgianJew1607,41.71666667,44.78333333,Mizrahic Jews,Georgian-Jew,Asia,Georgia,migrants_collected_in_Israel,554998,0.9987509999999999,50542,0.998773,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,F; 'Version ID' at AADR v50.0: GeorgianJew1607
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Jew-Georgian,GeorgianJew1671,41.71666667,44.78333333,Mizrahic Jews,Georgian-Jew,Asia,Georgia,migrants_collected_in_Israel,554998,0.998764,50542,0.998852,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: GeorgianJew1671
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Tunisian,Tunisian20C4,36.82,10.17,North Africans,Tunisian,Africa,Tunisia,Tunis,554998,0.998569,50542,0.998694,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,F; 'Version ID' at AADR v50.0: Tunisian20C4
LazaridisNature2014,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Turk-South,Adana23114,37.0,35.31666667,Turkish-Caucasus populations,Turk-South,Asia,Turkey,Adana,554998,0.998557,50542,0.998892,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,F; 'Version ID' at AADR v50.0: Adana23114
